customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST4424,Female,0,No,Yes,5,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card,54.59,272.95,Yes
CUST4425,Male,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,58.83,3823.95,No
CUST4426,Male,1,No,No,8,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card,58.33,466.64,Yes
CUST4427,Female,1,No,No,39,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Bank transfer,80.06,3122.34,No
CUST4428,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card,59.38,2553.34,No
CUST4429,Male,0,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,87.41,437.05,No
CUST4430,Male,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,68.46,273.84,No
CUST4431,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,35.76,35.76,No
CUST4432,Male,1,No,No,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,114.86,6432.16,Yes
CUST4433,Male,1,No,No,45,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,43.95,1977.75,Yes
CUST4434,Female,0,Yes,No,65,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card,76.25,4956.25,Yes
CUST4435,Male,1,No,No,3,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,26.07,78.21,No
CUST4436,Male,0,No,No,22,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card,111.86,2460.92,No
CUST4437,Female,1,Yes,No,72,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,112.8,8121.6,No
CUST4438,Female,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,56.45,3161.2,Yes
CUST4439,Female,1,No,No,18,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card,32.1,577.8,Yes
CUST4440,Female,1,Yes,Yes,25,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,97.0,2425.0,Yes
CUST4441,Male,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card,46.23,2219.04,Yes
CUST4442,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Electronic check,90.06,2791.86,Yes
CUST4443,Female,0,No,No,30,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.51,3345.3,Yes
CUST4444,Female,0,No,Yes,66,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,No,Electronic check,79.02,5215.32,Yes
CUST4445,Male,0,Yes,Yes,10,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,106.12,1061.2,Yes
CUST4446,Female,1,No,No,71,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,42.46,3014.66,Yes
CUST4447,Male,0,Yes,Yes,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,111.04,6551.36,Yes
CUST4448,Female,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,42.66,2175.66,No
CUST4449,Male,0,No,Yes,9,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,42.58,383.22,No
CUST4450,Female,0,Yes,Yes,54,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,107.99,5831.46,No
CUST4451,Female,0,No,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,75.49,4680.38,Yes
CUST4452,Male,1,Yes,No,9,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,99.94,899.46,Yes
CUST4453,Female,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card,100.25,902.25,Yes
CUST4454,Male,0,No,Yes,24,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer,84.7,2032.8,Yes
CUST4455,Male,0,No,No,39,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,38.91,1517.49,No
CUST4456,Male,1,No,Yes,8,No,No phone service,DSL,Yes,No,No,No,No,Yes,Two year,No,Bank transfer,89.21,713.68,Yes
CUST4457,Male,1,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,26.36,659.0,Yes
CUST4458,Male,0,Yes,No,66,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card,40.07,2644.62,No
CUST4459,Female,0,No,Yes,10,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,84.29,842.9,No
CUST4460,Female,1,No,No,24,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer,110.78,2658.72,Yes
CUST4461,Male,1,No,Yes,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,97.17,5733.03,Yes
CUST4462,Female,1,No,Yes,31,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Electronic check,53.25,1650.75,No
CUST4463,Male,0,No,No,11,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,102.37,1126.07,No
CUST4464,Female,0,Yes,Yes,6,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card,116.66,699.96,No
CUST4465,Female,1,No,Yes,70,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,53.2,3724.0,No
CUST4466,Female,0,Yes,No,32,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,38.68,1237.76,Yes
CUST4467,Female,1,No,No,39,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,39.75,1550.25,Yes
CUST4468,Male,1,No,Yes,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,60.03,2881.44,Yes
CUST4469,Male,1,No,No,13,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,25.23,327.99,No
CUST4470,Female,0,Yes,No,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,68.78,4058.02,Yes
CUST4471,Female,1,No,No,67,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.23,6246.41,Yes
CUST4472,Male,1,Yes,No,56,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,73.05,4090.8,No
CUST4473,Female,0,Yes,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,117.01,4797.41,Yes
CUST4474,Male,1,No,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,66.17,3705.52,No
CUST4475,Male,0,Yes,No,35,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card,21.33,746.55,No
CUST4476,Male,1,No,Yes,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,67.01,2546.38,Yes
CUST4477,Female,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,112.99,7570.33,Yes
CUST4478,Male,1,Yes,No,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.59,1006.06,Yes
CUST4479,Female,1,No,Yes,70,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,42.3,2961.0,No
CUST4480,Male,1,No,Yes,11,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,91.56,1007.16,No
CUST4481,Female,1,Yes,Yes,27,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,49.41,1334.07,No
CUST4482,Female,1,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,96.52,4632.96,Yes
CUST4483,Female,0,Yes,No,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,61.93,1486.32,No
CUST4484,Male,0,Yes,No,18,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,99.61,1792.98,No
CUST4485,Male,1,Yes,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,75.15,2029.05,No
CUST4486,Female,1,Yes,No,54,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,28.25,1525.5,Yes
CUST4487,Female,1,No,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,58.61,3223.55,No
CUST4488,Female,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,53.32,1119.72,No
CUST4489,Male,0,Yes,Yes,59,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Credit card,101.01,5959.59,No
CUST4490,Male,1,No,No,34,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,82.49,2804.66,Yes
CUST4491,Male,0,No,No,58,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,97.74,5668.92,Yes
CUST4492,Male,1,Yes,Yes,48,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer,57.21,2746.08,Yes
CUST4493,Female,1,Yes,Yes,54,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.17,4815.18,No
CUST4494,Female,1,No,Yes,18,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,26.52,477.36,Yes
CUST4495,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card,23.67,71.01,Yes
CUST4496,Male,1,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,48.75,1170.0,Yes
CUST4497,Female,1,No,No,1,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,97.37,97.37,No
CUST4498,Male,1,Yes,Yes,6,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer,73.41,440.46,Yes
CUST4499,Male,0,No,Yes,19,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Mailed check,60.88,1156.72,Yes
CUST4500,Male,0,Yes,No,43,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,109.66,4715.38,No
CUST4501,Male,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,69.74,557.92,No
CUST4502,Male,1,No,No,69,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,81.34,5612.46,Yes
CUST4503,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,118.58,6166.16,No
CUST4504,Female,1,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,72.24,3395.28,No
CUST4505,Male,0,No,No,28,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer,98.35,2753.8,No
CUST4506,Male,1,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,61.38,2823.48,No
CUST4507,Female,0,No,No,4,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,23.63,94.52,Yes
CUST4508,Female,1,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,103.45,827.6,No
CUST4509,Female,0,No,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,114.44,6980.84,Yes
CUST4510,Male,0,Yes,No,17,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,63.44,1078.48,Yes
CUST4511,Female,0,Yes,No,34,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,70.36,2392.24,No
CUST4512,Male,1,No,No,20,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,62.41,1248.2,Yes
CUST4513,Male,0,Yes,Yes,34,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Bank transfer,119.69,4069.46,No
CUST4514,Male,0,Yes,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,110.34,4744.62,Yes
CUST4515,Female,0,Yes,Yes,10,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,24.11,241.1,No
CUST4516,Female,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,97.9,2937.0,No
CUST4517,Female,1,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,80.08,2002.0,Yes
CUST4518,Female,0,No,Yes,57,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,22.51,1283.07,No
CUST4519,Female,1,No,Yes,63,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,64.47,4061.61,No
CUST4520,Male,1,No,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer,34.97,2482.87,Yes
CUST4521,Male,1,Yes,Yes,47,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,107.3,5043.1,No
CUST4522,Male,1,No,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,21.27,63.81,No
CUST4523,Male,0,Yes,Yes,46,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card,107.31,4936.26,No
CUST4524,Female,1,Yes,No,36,No,No phone service,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer,114.08,4106.88,Yes
CUST4525,Female,1,No,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,27.3,709.8,Yes
CUST4526,Male,1,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,91.98,919.8,No
CUST4527,Female,1,No,Yes,34,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card,74.89,2546.26,No
CUST4528,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer,115.43,923.44,No
CUST4529,Male,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,99.81,5489.55,Yes
CUST4530,Male,1,No,No,10,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,89.44,894.4,Yes
CUST4531,Female,1,No,Yes,57,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,112.55,6415.35,No
CUST4532,Female,1,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,36.03,1621.35,Yes
CUST4533,Male,0,Yes,Yes,50,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Mailed check,57.6,2880.0,Yes
CUST4534,Male,0,No,No,64,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Electronic check,104.29,6674.56,Yes
CUST4535,Male,0,Yes,Yes,2,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,30.16,60.32,No
CUST4536,Female,0,Yes,No,45,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,113.54,5109.3,Yes
CUST4537,Male,0,Yes,Yes,62,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,94.52,5860.24,Yes
CUST4538,Male,1,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,63.93,895.02,No
CUST4539,Female,0,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,53.87,808.05,No
CUST4540,Female,0,Yes,Yes,14,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card,34.76,486.64,No
CUST4541,Female,1,No,Yes,31,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card,29.37,910.47,No
CUST4542,Female,0,Yes,Yes,29,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,62.36,1808.44,No
CUST4543,Female,0,No,No,27,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card,104.31,2816.37,Yes
CUST4544,Male,0,No,Yes,9,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,73.19,658.71,Yes
CUST4545,Male,1,Yes,No,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card,65.11,1302.2,Yes
CUST4546,Female,0,No,No,58,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Electronic check,51.9,3010.2,No
CUST4547,Female,1,No,Yes,49,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,35.69,1748.81,Yes
CUST4548,Female,1,No,Yes,57,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,119.01,6783.57,No
CUST4549,Female,0,Yes,Yes,16,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer,22.57,361.12,No
CUST4550,Female,0,No,Yes,8,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer,51.18,409.44,Yes
CUST4551,Male,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,96.94,6494.98,No
CUST4552,Male,0,No,No,19,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,72.06,1369.14,Yes
CUST4553,Male,1,No,No,67,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,51.39,3443.13,Yes
CUST4554,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,119.27,4293.72,Yes
CUST4555,Female,1,No,Yes,60,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer,81.92,4915.2,Yes
CUST4556,Male,1,Yes,No,36,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card,49.52,1782.72,Yes
CUST4557,Female,1,No,Yes,11,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,104.8,1152.8,Yes
CUST4558,Female,1,No,Yes,51,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer,35.02,1786.02,Yes
CUST4559,Female,1,Yes,No,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,66.36,3649.8,Yes
CUST4560,Male,0,Yes,No,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,103.96,5613.84,Yes
CUST4561,Female,1,Yes,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,118.37,2012.29,Yes
CUST4562,Male,1,No,No,62,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card,58.31,3615.22,No
CUST4563,Male,0,Yes,No,42,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,33.81,1420.02,No
CUST4564,Female,0,Yes,No,24,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card,76.69,1840.56,Yes
CUST4565,Female,1,Yes,Yes,17,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer,114.4,1944.8,No
CUST4566,Female,1,Yes,Yes,48,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,86.56,4154.88,Yes
CUST4567,Male,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,80.22,5615.4,Yes
CUST4568,Female,1,Yes,No,7,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card,50.93,356.51,Yes
CUST4569,Male,0,No,Yes,14,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card,80.63,1128.82,No
CUST4570,Female,0,Yes,Yes,11,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,108.47,1193.17,No
CUST4571,Female,1,No,Yes,12,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,57.55,690.6,No
CUST4572,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,44.21,221.05,Yes
CUST4573,Male,1,Yes,Yes,5,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,68.1,340.5,Yes
CUST4574,Male,1,Yes,Yes,20,No,No phone service,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,57.62,1152.4,No
CUST4575,Male,1,No,No,54,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card,66.99,3617.46,No
CUST4576,Male,0,Yes,No,55,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card,29.57,1626.35,Yes
CUST4577,Male,1,Yes,No,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,53.62,3109.96,Yes
CUST4578,Female,0,Yes,Yes,30,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,102.65,3079.5,Yes
CUST4579,Female,1,Yes,No,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,60.03,1440.72,No
CUST4580,Male,1,No,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,116.79,350.37,No
CUST4581,Female,0,No,Yes,48,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,90.88,4362.24,No
CUST4582,Male,1,No,No,71,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card,56.6,4018.6,No
CUST4583,Female,1,No,Yes,22,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,45.17,993.74,No
CUST4584,Female,0,No,No,14,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.54,1239.56,Yes
CUST4585,Male,0,Yes,Yes,48,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,50.24,2411.52,Yes
CUST4586,Male,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,112.69,3268.01,Yes
CUST4587,Male,1,Yes,No,50,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,31.63,1581.5,No
CUST4588,Female,0,No,Yes,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22.87,228.7,No
CUST4589,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,42.1,2989.1,No
CUST4590,Female,1,No,Yes,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,80.66,2177.82,No
CUST4591,Male,0,Yes,No,28,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,103.5,2898.0,No
CUST4592,Female,1,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.01,333.09,Yes
CUST4593,Female,1,Yes,Yes,71,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,78.47,5571.37,No
CUST4594,Male,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,34.42,894.92,No
CUST4595,Female,1,Yes,No,8,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card,76.32,610.56,Yes
CUST4596,Female,0,Yes,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,21.82,43.64,No
CUST4597,Male,0,No,Yes,57,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer,75.78,4319.46,No
CUST4598,Female,0,Yes,Yes,52,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Credit card,72.18,3753.36,Yes
CUST4599,Male,0,Yes,No,58,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Credit card,24.28,1408.24,Yes
CUST4600,Male,1,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,88.94,266.82,No
CUST4601,Male,1,No,Yes,8,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,77.23,617.84,Yes
